,Track_ID,Track_Name,Artist_Name,Artist_ID,Artist_followers,Artist_genres,Artist_popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature,Unnamed: 0,Position_two_wks,Track Name,Artist_two_wks,Streams_two_wks,URL_two_wks,Position_one_wk,Artist_one_wk,Streams_one_wk,URL_one_wk,neg_lyric_score,neu_lyric_score,pos_lyric_score,com_lyric_score,neg_twitter_artist_score,neu_twitter_artist_score,pos_twitter_artist_score,com_twitter_artist_score
180,5aJEh9Oqdz7PRLKTpH25pB,Lights Up,Harry Styles,6KImCVD70vtIoJWnq6nGn3,5400103,"['dance pop', 'pop', 'post-teen pop']",88,0.575,0.621,10,-8.165,0,0.032,0.0392,0.0045,0.141,0.27,101.987,0.621,5aJEh9Oqdz7PRLKTpH25pB,spotify:track:5aJEh9Oqdz7PRLKTpH25pB,https://api.spotify.com/v1/tracks/5aJEh9Oqdz7PRLKTpH25pB,https://api.spotify.com/v1/audio-analysis/5aJEh9Oqdz7PRLKTpH25pB,172213,4,189,,Lights Up,,,,5,Harry Styles,26362706,https://open.spotify.com/track/2plLJpUcYPFrl1sW2pMG63,0,0,0,0,0,0,0,0
181,5aJEh9Oqdz7PRLKTpH25pB,Lights Up,Harry Styles,6KImCVD70vtIoJWnq6nGn3,5400103,"['dance pop', 'pop', 'post-teen pop']",88,0.575,0.621,10,-8.165,0,0.032,0.0392,0.0045,0.141,0.27,101.987,0.621,5aJEh9Oqdz7PRLKTpH25pB,spotify:track:5aJEh9Oqdz7PRLKTpH25pB,https://api.spotify.com/v1/tracks/5aJEh9Oqdz7PRLKTpH25pB,https://api.spotify.com/v1/audio-analysis/5aJEh9Oqdz7PRLKTpH25pB,172213,4,189,,Lights Up,,,,5,Harry Styles,26362706,https://open.spotify.com/track/2plLJpUcYPFrl1sW2pMG63,0,0,0,0,0,0,0,0
182,5Id5B3dxJZhPcV9GzgYZZe,Quizas,Rich Music LTD,2kqUKsTuEj1lPbm6BSn1AU,23682,"['latin', 'reggaeton', 'reggaeton flow']",83,0.727,0.815,3,-2.454,1,0.153,0.0258,0.0,0.231,0.677,176.075,0.815,5Id5B3dxJZhPcV9GzgYZZe,spotify:track:5Id5B3dxJZhPcV9GzgYZZe,https://api.spotify.com/v1/tracks/5Id5B3dxJZhPcV9GzgYZZe,https://api.spotify.com/v1/audio-analysis/5Id5B3dxJZhPcV9GzgYZZe,216067,4,190,,Quizas,,,,52,Rich Music LTD,8424275,https://open.spotify.com/track/5Id5B3dxJZhPcV9GzgYZZe,0,0,0,0,0,0,0,0
183,5Id5B3dxJZhPcV9GzgYZZe,Quizas,Rich Music LTD,2kqUKsTuEj1lPbm6BSn1AU,23682,"['latin', 'reggaeton', 'reggaeton flow']",83,0.727,0.815,3,-2.454,1,0.153,0.0258,0.0,0.231,0.677,176.075,0.815,5Id5B3dxJZhPcV9GzgYZZe,spotify:track:5Id5B3dxJZhPcV9GzgYZZe,https://api.spotify.com/v1/tracks/5Id5B3dxJZhPcV9GzgYZZe,https://api.spotify.com/v1/audio-analysis/5Id5B3dxJZhPcV9GzgYZZe,216067,4,190,,Quizas,,,,52,Rich Music LTD,8424275,https://open.spotify.com/track/5Id5B3dxJZhPcV9GzgYZZe,0,0,0,0,0,0,0,0
184,46D0hYb1B7qiU33VtXt21W,Easy,Camila Cabello,4nDoRrQiYLoBzwC5BhVJzF,13281202,"['dance pop', 'pop', 'post-teen pop']",94,0.574,0.593,4,-5.731,0,0.0463,0.411,1.55e-06,0.0966,0.355,128.073,0.593,46D0hYb1B7qiU33VtXt21W,spotify:track:46D0hYb1B7qiU33VtXt21W,https://api.spotify.com/v1/tracks/46D0hYb1B7qiU33VtXt21W,https://api.spotify.com/v1/audio-analysis/46D0hYb1B7qiU33VtXt21W,194686,4,191,,Easy,,,,83,Camila Cabello,6977358,https://open.spotify.com/track/46D0hYb1B7qiU33VtXt21W,0,0,0,0,0,0,0,0
185,46D0hYb1B7qiU33VtXt21W,Easy,Camila Cabello,4nDoRrQiYLoBzwC5BhVJzF,13281202,"['dance pop', 'pop', 'post-teen pop']",94,0.574,0.593,4,-5.731,0,0.0463,0.411,1.55e-06,0.0966,0.355,128.073,0.593,46D0hYb1B7qiU33VtXt21W,spotify:track:46D0hYb1B7qiU33VtXt21W,https://api.spotify.com/v1/tracks/46D0hYb1B7qiU33VtXt21W,https://api.spotify.com/v1/audio-analysis/46D0hYb1B7qiU33VtXt21W,194686,4,191,,Easy,,,,83,Camila Cabello,6977358,https://open.spotify.com/track/46D0hYb1B7qiU33VtXt21W,0,0,0,0,0,0,0,0
186,44Fc0oSgRn1MFwu18TcY8S,Wir sind Kral,Ufo361,5pVRwX5ZQR7hfJ18w8ZYkl,1184244,"['german cloud rap', 'german hip hop']",83,0.805,0.714,11,-6.606,1,0.0974,0.27,0.00188,0.222,0.337,158.004,0.714,44Fc0oSgRn1MFwu18TcY8S,spotify:track:44Fc0oSgRn1MFwu18TcY8S,https://api.spotify.com/v1/tracks/44Fc0oSgRn1MFwu18TcY8S,https://api.spotify.com/v1/audio-analysis/44Fc0oSgRn1MFwu18TcY8S,154039,4,192,,Wir sind Kral,,,,151,Ufo361,5060101,https://open.spotify.com/track/44Fc0oSgRn1MFwu18TcY8S,0,0,0,0,0,0,0,0
187,44Fc0oSgRn1MFwu18TcY8S,Wir sind Kral,Ufo361,5pVRwX5ZQR7hfJ18w8ZYkl,1184244,"['german cloud rap', 'german hip hop']",83,0.805,0.714,11,-6.606,1,0.0974,0.27,0.00188,0.222,0.337,158.004,0.714,44Fc0oSgRn1MFwu18TcY8S,spotify:track:44Fc0oSgRn1MFwu18TcY8S,https://api.spotify.com/v1/tracks/44Fc0oSgRn1MFwu18TcY8S,https://api.spotify.com/v1/audio-analysis/44Fc0oSgRn1MFwu18TcY8S,154039,4,192,,Wir sind Kral,,,,151,Ufo361,5060101,https://open.spotify.com/track/44Fc0oSgRn1MFwu18TcY8S,0,0,0,0,0,0,0,0
188,6klLvorLoo1sxvZcjJIY8I,Make No Sense,YoungBoy Never Broke Again,7wlFDEWiM5OoIAt8RSli8b,3512515,"['baton rouge rap', 'trap']",91,0.876,0.733,10,-4.478,0,0.333,0.0208,0.0,0.0999,0.962,154.904,0.733,6klLvorLoo1sxvZcjJIY8I,spotify:track:6klLvorLoo1sxvZcjJIY8I,https://api.spotify.com/v1/tracks/6klLvorLoo1sxvZcjJIY8I,https://api.spotify.com/v1/audio-analysis/6klLvorLoo1sxvZcjJIY8I,148630,4,194,,Make No Sense,,,,167,YoungBoy Never Broke Again,4736414,https://open.spotify.com/track/6klLvorLoo1sxvZcjJIY8I,0,0,0,0,0,0,0,0
189,6klLvorLoo1sxvZcjJIY8I,Make No Sense,YoungBoy Never Broke Again,7wlFDEWiM5OoIAt8RSli8b,3512515,"['baton rouge rap', 'trap']",91,0.876,0.733,10,-4.478,0,0.333,0.0208,0.0,0.0999,0.962,154.904,0.733,6klLvorLoo1sxvZcjJIY8I,spotify:track:6klLvorLoo1sxvZcjJIY8I,https://api.spotify.com/v1/tracks/6klLvorLoo1sxvZcjJIY8I,https://api.spotify.com/v1/audio-analysis/6klLvorLoo1sxvZcjJIY8I,148630,4,194,,Make No Sense,,,,167,YoungBoy Never Broke Again,4736414,https://open.spotify.com/track/6klLvorLoo1sxvZcjJIY8I,0,0,0,0,0,0,0,0
190,6cy3ki60hLwimwIje7tALf,RITMO (Bad Boys For Life),The Black Eyed Peas,1yxSLGMDHlW21z4YXirZDS,3855670,"['dance pop', 'pop', 'pop rap']",88,0.721,0.716,10,-7.037,0,0.0657,0.0334,0.00084,0.237,0.667,104.994,0.716,6cy3ki60hLwimwIje7tALf,spotify:track:6cy3ki60hLwimwIje7tALf,https://api.spotify.com/v1/tracks/6cy3ki60hLwimwIje7tALf,https://api.spotify.com/v1/audio-analysis/6cy3ki60hLwimwIje7tALf,221714,4,196,,RITMO (Bad Boys For Life),,,,186,The Black Eyed Peas,4498442,https://open.spotify.com/track/6cy3ki60hLwimwIje7tALf,0,0,0,0,0,0,0,0
191,6cy3ki60hLwimwIje7tALf,RITMO (Bad Boys For Life),The Black Eyed Peas,1yxSLGMDHlW21z4YXirZDS,3855670,"['dance pop', 'pop', 'pop rap']",88,0.721,0.716,10,-7.037,0,0.0657,0.0334,0.00084,0.237,0.667,104.994,0.716,6cy3ki60hLwimwIje7tALf,spotify:track:6cy3ki60hLwimwIje7tALf,https://api.spotify.com/v1/tracks/6cy3ki60hLwimwIje7tALf,https://api.spotify.com/v1/audio-analysis/6cy3ki60hLwimwIje7tALf,221714,4,196,,RITMO (Bad Boys For Life),,,,186,The Black Eyed Peas,4498442,https://open.spotify.com/track/6cy3ki60hLwimwIje7tALf,0,0,0,0,0,0,0,0
192,1HimGOB6BjOaCQYMIF1xtU,What Am I,Why Don't We,2jnIB6XdLvnJUeNTy5A0J2,1722461,"['boy band', 'dance pop', 'pop', 'post-teen pop', 'teen pop']",84,0.614,0.647,0,-4.681,0,0.0524,0.0687,0.0,0.104,0.368,163.862,0.647,1HimGOB6BjOaCQYMIF1xtU,spotify:track:1HimGOB6BjOaCQYMIF1xtU,https://api.spotify.com/v1/tracks/1HimGOB6BjOaCQYMIF1xtU,https://api.spotify.com/v1/audio-analysis/1HimGOB6BjOaCQYMIF1xtU,184665,4,197,,What Am I,,,,188,Why Don't We,4489230,https://open.spotify.com/track/0TMGV2zMZXOILVtQLtkI3G,0,0,0,0,0,0,0,0
193,1HimGOB6BjOaCQYMIF1xtU,What Am I,Why Don't We,2jnIB6XdLvnJUeNTy5A0J2,1722461,"['boy band', 'dance pop', 'pop', 'post-teen pop', 'teen pop']",84,0.614,0.647,0,-4.681,0,0.0524,0.0687,0.0,0.104,0.368,163.862,0.647,1HimGOB6BjOaCQYMIF1xtU,spotify:track:1HimGOB6BjOaCQYMIF1xtU,https://api.spotify.com/v1/tracks/1HimGOB6BjOaCQYMIF1xtU,https://api.spotify.com/v1/audio-analysis/1HimGOB6BjOaCQYMIF1xtU,184665,4,197,,What Am I,,,,188,Why Don't We,4489230,https://open.spotify.com/track/0TMGV2zMZXOILVtQLtkI3G,0,0,0,0,0,0,0,0
194,1rfofaqEpACxVEHIZBJe6W,Havana (feat. Young Thug),Camila Cabello,4nDoRrQiYLoBzwC5BhVJzF,13281202,"['dance pop', 'pop', 'post-teen pop']",94,0.765,0.523,2,-4.333,1,0.03,0.184,3.56e-05,0.132,0.394,104.988,0.523,1rfofaqEpACxVEHIZBJe6W,spotify:track:1rfofaqEpACxVEHIZBJe6W,https://api.spotify.com/v1/tracks/1rfofaqEpACxVEHIZBJe6W,https://api.spotify.com/v1/audio-analysis/1rfofaqEpACxVEHIZBJe6W,217307,4,198,,Havana (feat. Young Thug),,,,196,Camila Cabello,4372874,https://open.spotify.com/track/1rfofaqEpACxVEHIZBJe6W,0,0,0,0,0,0,0,0
195,1rfofaqEpACxVEHIZBJe6W,Havana (feat. Young Thug),Camila Cabello,4nDoRrQiYLoBzwC5BhVJzF,13281202,"['dance pop', 'pop', 'post-teen pop']",94,0.765,0.523,2,-4.333,1,0.03,0.184,3.56e-05,0.132,0.394,104.988,0.523,1rfofaqEpACxVEHIZBJe6W,spotify:track:1rfofaqEpACxVEHIZBJe6W,https://api.spotify.com/v1/tracks/1rfofaqEpACxVEHIZBJe6W,https://api.spotify.com/v1/audio-analysis/1rfofaqEpACxVEHIZBJe6W,217307,4,198,,Havana (feat. Young Thug),,,,196,Camila Cabello,4372874,https://open.spotify.com/track/1rfofaqEpACxVEHIZBJe6W,0,0,0,0,0,0,0,0
196,0E9ZjEAyAwOXZ7wJC0PD33,In My Mind,Dynoro,3v6Ji4uoWtKRkhuDUaxi9n,157146,"['edm', 'tropical house']",76,0.694,0.77,6,-5.335,1,0.149,0.176,1.1e-05,0.118,0.163,125.905,0.77,0E9ZjEAyAwOXZ7wJC0PD33,spotify:track:0E9ZjEAyAwOXZ7wJC0PD33,https://api.spotify.com/v1/tracks/0E9ZjEAyAwOXZ7wJC0PD33,https://api.spotify.com/v1/audio-analysis/0E9ZjEAyAwOXZ7wJC0PD33,184560,4,199,,In My Mind,,,,197,Dynoro,4354652,https://open.spotify.com/track/0E9ZjEAyAwOXZ7wJC0PD33,0,0,0,0,0,0,0,0
197,0E9ZjEAyAwOXZ7wJC0PD33,In My Mind,Dynoro,3v6Ji4uoWtKRkhuDUaxi9n,157146,"['edm', 'tropical house']",76,0.694,0.77,6,-5.335,1,0.149,0.176,1.1e-05,0.118,0.163,125.905,0.77,0E9ZjEAyAwOXZ7wJC0PD33,spotify:track:0E9ZjEAyAwOXZ7wJC0PD33,https://api.spotify.com/v1/tracks/0E9ZjEAyAwOXZ7wJC0PD33,https://api.spotify.com/v1/audio-analysis/0E9ZjEAyAwOXZ7wJC0PD33,184560,4,199,,In My Mind,,,,197,Dynoro,4354652,https://open.spotify.com/track/0E9ZjEAyAwOXZ7wJC0PD33,0,0,0,0,0,0,0,0
198,6K4t31amVTZDgR3sKmwUJJ,The Less I Know The Better,Tame Impala,5INjqkS1o8h1imAzPqGZBb,3033084,"['australian psych', 'neo-psychedelic', 'psychedelic rock']",83,0.64,0.74,4,-4.083,1,0.0284,0.0115,0.00678,0.167,0.785,116.879,0.74,6K4t31amVTZDgR3sKmwUJJ,spotify:track:6K4t31amVTZDgR3sKmwUJJ,https://api.spotify.com/v1/tracks/6K4t31amVTZDgR3sKmwUJJ,https://api.spotify.com/v1/audio-analysis/6K4t31amVTZDgR3sKmwUJJ,216320,4,200,,The Less I Know The Better,,,,198,Tame Impala,4336500,https://open.spotify.com/track/6K4t31amVTZDgR3sKmwUJJ,0,0,0,0,0,0,0,0
199,6K4t31amVTZDgR3sKmwUJJ,The Less I Know The Better,Tame Impala,5INjqkS1o8h1imAzPqGZBb,3033084,"['australian psych', 'neo-psychedelic', 'psychedelic rock']",83,0.64,0.74,4,-4.083,1,0.0284,0.0115,0.00678,0.167,0.785,116.879,0.74,6K4t31amVTZDgR3sKmwUJJ,spotify:track:6K4t31amVTZDgR3sKmwUJJ,https://api.spotify.com/v1/tracks/6K4t31amVTZDgR3sKmwUJJ,https://api.spotify.com/v1/audio-analysis/6K4t31amVTZDgR3sKmwUJJ,216320,4,200,,The Less I Know The Better,,,,198,Tame Impala,4336500,https://open.spotify.com/track/6K4t31amVTZDgR3sKmwUJJ,0,0,0,0,0,0,0,0
200,6cHxkkZ3TZUKsjd13pIO1p,Puta Madre,RAF Camora,0Dvx6p8JDyzeOPGmaCIH1L,1014062,['german hip hop'],85,0.844,0.784,2,-6.218,0,0.0346,0.47,0.0,0.245,0.95,125.974,0.784,6cHxkkZ3TZUKsjd13pIO1p,spotify:track:6cHxkkZ3TZUKsjd13pIO1p,https://api.spotify.com/v1/tracks/6cHxkkZ3TZUKsjd13pIO1p,https://api.spotify.com/v1/audio-analysis/6cHxkkZ3TZUKsjd13pIO1p,209032,4,201,,Puta Madre,,,,199,RAF Camora,4311097,https://open.spotify.com/track/6cHxkkZ3TZUKsjd13pIO1p,0,0,0,0,0,0,0,0
201,6cHxkkZ3TZUKsjd13pIO1p,Puta Madre,RAF Camora,0Dvx6p8JDyzeOPGmaCIH1L,1014062,['german hip hop'],85,0.844,0.784,2,-6.218,0,0.0346,0.47,0.0,0.245,0.95,125.974,0.784,6cHxkkZ3TZUKsjd13pIO1p,spotify:track:6cHxkkZ3TZUKsjd13pIO1p,https://api.spotify.com/v1/tracks/6cHxkkZ3TZUKsjd13pIO1p,https://api.spotify.com/v1/audio-analysis/6cHxkkZ3TZUKsjd13pIO1p,209032,4,201,,Puta Madre,,,,199,RAF Camora,4311097,https://open.spotify.com/track/6cHxkkZ3TZUKsjd13pIO1p,0,0,0,0,0,0,0,0
202,3eekarcy7kvN4yt5ZFzltW,HIGHEST IN THE ROOM,Travis Scott,0Y5tJX1MQlPlqiwlOH1tJY,7191718,"['pop rap', 'rap']",97,0.598,0.427,7,-8.764,0,0.0317,0.0546,5.83e-06,0.21,0.0605,76.469,0.427,3eekarcy7kvN4yt5ZFzltW,spotify:track:3eekarcy7kvN4yt5ZFzltW,https://api.spotify.com/v1/tracks/3eekarcy7kvN4yt5ZFzltW,https://api.spotify.com/v1/audio-analysis/3eekarcy7kvN4yt5ZFzltW,175721,4,185,,HIGHEST IN THE ROOM,,,,1,Travis Scott,48161108,https://open.spotify.com/track/3eekarcy7kvN4yt5ZFzltW,0,0,0,0,0,0,0,0
203,3eekarcy7kvN4yt5ZFzltW,HIGHEST IN THE ROOM,Travis Scott,0Y5tJX1MQlPlqiwlOH1tJY,7191718,"['pop rap', 'rap']",97,0.598,0.427,7,-8.764,0,0.0317,0.0546,5.83e-06,0.21,0.0605,76.469,0.427,3eekarcy7kvN4yt5ZFzltW,spotify:track:3eekarcy7kvN4yt5ZFzltW,https://api.spotify.com/v1/tracks/3eekarcy7kvN4yt5ZFzltW,https://api.spotify.com/v1/audio-analysis/3eekarcy7kvN4yt5ZFzltW,175721,4,185,,HIGHEST IN THE ROOM,,,,1,Travis Scott,48161108,https://open.spotify.com/track/3eekarcy7kvN4yt5ZFzltW,0,0,0,0,0,0,0,0
204,2wrJq5XKLnmhRXHIAf9xBa,"10,000 Hours (with Justin Bieber)",Dan + Shay,7z5WFjZAIYejWy0NI5lv4T,1270351,"['contemporary country', 'pop']",86,0.654,0.63,10,-4.644,1,0.0259,0.153,0.0,0.111,0.43,89.991,0.63,2wrJq5XKLnmhRXHIAf9xBa,spotify:track:2wrJq5XKLnmhRXHIAf9xBa,https://api.spotify.com/v1/tracks/2wrJq5XKLnmhRXHIAf9xBa,https://api.spotify.com/v1/audio-analysis/2wrJq5XKLnmhRXHIAf9xBa,167693,4,186,,"10,000 Hours (with Justin Bieber)",,,,5,Dan + Shay,26054266,https://open.spotify.com/track/2wrJq5XKLnmhRXHIAf9xBa,0,0,0,0,0,0,0,0
205,2wrJq5XKLnmhRXHIAf9xBa,"10,000 Hours (with Justin Bieber)",Dan + Shay,7z5WFjZAIYejWy0NI5lv4T,1270351,"['contemporary country', 'pop']",86,0.654,0.63,10,-4.644,1,0.0259,0.153,0.0,0.111,0.43,89.991,0.63,2wrJq5XKLnmhRXHIAf9xBa,spotify:track:2wrJq5XKLnmhRXHIAf9xBa,https://api.spotify.com/v1/tracks/2wrJq5XKLnmhRXHIAf9xBa,https://api.spotify.com/v1/audio-analysis/2wrJq5XKLnmhRXHIAf9xBa,167693,4,186,,"10,000 Hours (with Justin Bieber)",,,,5,Dan + Shay,26054266,https://open.spotify.com/track/2wrJq5XKLnmhRXHIAf9xBa,0,0,0,0,0,0,0,0
206,6Gg1gjgKi2AK4e0qzsR7sd,Bandit (with YoungBoy Never Broke Again),Juice WRLD,4MCBfE4596Uoi2O4DtmEMz,6236950,"['chicago rap', 'melodic rap']",94,0.474,0.631,5,-5.884,0,0.343,0.0687,0.0,0.132,0.425,180.051,0.631,6Gg1gjgKi2AK4e0qzsR7sd,spotify:track:6Gg1gjgKi2AK4e0qzsR7sd,https://api.spotify.com/v1/tracks/6Gg1gjgKi2AK4e0qzsR7sd,https://api.spotify.com/v1/audio-analysis/6Gg1gjgKi2AK4e0qzsR7sd,189323,4,187,,Bandit (with YoungBoy Never Broke Again),,,,17,Juice WRLD,15831557,https://open.spotify.com/track/6Gg1gjgKi2AK4e0qzsR7sd,0,0,0,0,0,0,0,0
207,6Gg1gjgKi2AK4e0qzsR7sd,Bandit (with YoungBoy Never Broke Again),Juice WRLD,4MCBfE4596Uoi2O4DtmEMz,6236950,"['chicago rap', 'melodic rap']",94,0.474,0.631,5,-5.884,0,0.343,0.0687,0.0,0.132,0.425,180.051,0.631,6Gg1gjgKi2AK4e0qzsR7sd,spotify:track:6Gg1gjgKi2AK4e0qzsR7sd,https://api.spotify.com/v1/tracks/6Gg1gjgKi2AK4e0qzsR7sd,https://api.spotify.com/v1/audio-analysis/6Gg1gjgKi2AK4e0qzsR7sd,189323,4,187,,Bandit (with YoungBoy Never Broke Again),,,,17,Juice WRLD,15831557,https://open.spotify.com/track/6Gg1gjgKi2AK4e0qzsR7sd,0,0,0,0,0,0,0,0
208,40nPimvmG05WYS7983bawZ,Cry for Me,Camila Cabello,4nDoRrQiYLoBzwC5BhVJzF,13281202,"['dance pop', 'pop', 'post-teen pop']",94,0.721,0.805,9,-4.134,0,0.0927,0.05,0.0,0.153,0.653,118.058,0.805,40nPimvmG05WYS7983bawZ,spotify:track:40nPimvmG05WYS7983bawZ,https://api.spotify.com/v1/tracks/40nPimvmG05WYS7983bawZ,https://api.spotify.com/v1/audio-analysis/40nPimvmG05WYS7983bawZ,189133,4,188,,Cry for Me,,,,57,Camila Cabello,8248479,https://open.spotify.com/track/40nPimvmG05WYS7983bawZ,0,0,0,0,0,0,0,0
209,40nPimvmG05WYS7983bawZ,Cry for Me,Camila Cabello,4nDoRrQiYLoBzwC5BhVJzF,13281202,"['dance pop', 'pop', 'post-teen pop']",94,0.721,0.805,9,-4.134,0,0.0927,0.05,0.0,0.153,0.653,118.058,0.805,40nPimvmG05WYS7983bawZ,spotify:track:40nPimvmG05WYS7983bawZ,https://api.spotify.com/v1/tracks/40nPimvmG05WYS7983bawZ,https://api.spotify.com/v1/audio-analysis/40nPimvmG05WYS7983bawZ,189133,4,188,,Cry for Me,,,,57,Camila Cabello,8248479,https://open.spotify.com/track/40nPimvmG05WYS7983bawZ,0,0,0,0,0,0,0,0
210,18HNGxDOcshRU2Hdu8tMOM,Popopop,Gambi,1lB3I3SI30v2ZOpR4XQqzJ,141492,"['french hip hop', 'pop urbaine']",76,0.833,0.652,0,-6.194,0,0.31,0.0477,0.000138,0.145,0.414,130.002,0.652,18HNGxDOcshRU2Hdu8tMOM,spotify:track:18HNGxDOcshRU2Hdu8tMOM,https://api.spotify.com/v1/tracks/18HNGxDOcshRU2Hdu8tMOM,https://api.spotify.com/v1/audio-analysis/18HNGxDOcshRU2Hdu8tMOM,155632,4,189,,Popopop,,,,87,Gambi,6796759,https://open.spotify.com/track/18HNGxDOcshRU2Hdu8tMOM,0,0,0,0,0,0,0,0
211,18HNGxDOcshRU2Hdu8tMOM,Popopop,Gambi,1lB3I3SI30v2ZOpR4XQqzJ,141492,"['french hip hop', 'pop urbaine']",76,0.833,0.652,0,-6.194,0,0.31,0.0477,0.000138,0.145,0.414,130.002,0.652,18HNGxDOcshRU2Hdu8tMOM,spotify:track:18HNGxDOcshRU2Hdu8tMOM,https://api.spotify.com/v1/tracks/18HNGxDOcshRU2Hdu8tMOM,https://api.spotify.com/v1/audio-analysis/18HNGxDOcshRU2Hdu8tMOM,155632,4,189,,Popopop,,,,87,Gambi,6796759,https://open.spotify.com/track/18HNGxDOcshRU2Hdu8tMOM,0,0,0,0,0,0,0,0
212,6UjZ2Yx2g2a52XxiA8ONxZ,Outnumbered,Dermot Kennedy,5KNNVgR6LBIABRIomyCwKJ,443323,"['folk-pop', 'irish pop', 'pop']",81,0.614,0.684,0,-5.79,1,0.157,0.247,0.0,0.0976,0.258,156.85,0.684,6UjZ2Yx2g2a52XxiA8ONxZ,spotify:track:6UjZ2Yx2g2a52XxiA8ONxZ,https://api.spotify.com/v1/tracks/6UjZ2Yx2g2a52XxiA8ONxZ,https://api.spotify.com/v1/audio-analysis/6UjZ2Yx2g2a52XxiA8ONxZ,245700,4,190,,Outnumbered,,,,93,Dermot Kennedy,6418867,https://open.spotify.com/track/4Ta3PhWmY50ZLU1uhKFKPE,0,0,0,0,0,0,0,0
213,6UjZ2Yx2g2a52XxiA8ONxZ,Outnumbered,Dermot Kennedy,5KNNVgR6LBIABRIomyCwKJ,443323,"['folk-pop', 'irish pop', 'pop']",81,0.614,0.684,0,-5.79,1,0.157,0.247,0.0,0.0976,0.258,156.85,0.684,6UjZ2Yx2g2a52XxiA8ONxZ,spotify:track:6UjZ2Yx2g2a52XxiA8ONxZ,https://api.spotify.com/v1/tracks/6UjZ2Yx2g2a52XxiA8ONxZ,https://api.spotify.com/v1/audio-analysis/6UjZ2Yx2g2a52XxiA8ONxZ,245700,4,190,,Outnumbered,,,,93,Dermot Kennedy,6418867,https://open.spotify.com/track/4Ta3PhWmY50ZLU1uhKFKPE,0,0,0,0,0,0,0,0
214,3cphb8kdsjElYR7r5icK3H,Nice To Meet Ya,Niall Horan,1Hsdzj7Dlq2I7tHP7501T4,4371515,"['dance pop', 'pop', 'pop rock', 'post-teen pop']",83,0.591,0.841,4,-4.351,0,0.0304,0.0119,0.0,0.395,0.392,109.034,0.841,3cphb8kdsjElYR7r5icK3H,spotify:track:3cphb8kdsjElYR7r5icK3H,https://api.spotify.com/v1/tracks/3cphb8kdsjElYR7r5icK3H,https://api.spotify.com/v1/audio-analysis/3cphb8kdsjElYR7r5icK3H,158805,4,192,,Nice To Meet Ya,,,,125,Niall Horan,5650378,https://open.spotify.com/track/3cphb8kdsjElYR7r5icK3H,0,0,0,0,0,0,0,0
215,3cphb8kdsjElYR7r5icK3H,Nice To Meet Ya,Niall Horan,1Hsdzj7Dlq2I7tHP7501T4,4371515,"['dance pop', 'pop', 'pop rock', 'post-teen pop']",83,0.591,0.841,4,-4.351,0,0.0304,0.0119,0.0,0.395,0.392,109.034,0.841,3cphb8kdsjElYR7r5icK3H,spotify:track:3cphb8kdsjElYR7r5icK3H,https://api.spotify.com/v1/tracks/3cphb8kdsjElYR7r5icK3H,https://api.spotify.com/v1/audio-analysis/3cphb8kdsjElYR7r5icK3H,158805,4,192,,Nice To Meet Ya,,,,125,Niall Horan,5650378,https://open.spotify.com/track/3cphb8kdsjElYR7r5icK3H,0,0,0,0,0,0,0,0
216,2pfio0uHpT4USTPBNeTIWo,Berlin lebt wie nie zuvor,Capital Bra,4WZGDpNwrC0vNQyl9QzF7d,2814424,['german hip hop'],87,0.654,0.782,1,-2.88,1,0.244,0.198,0.0,0.347,0.635,179.701,0.782,2pfio0uHpT4USTPBNeTIWo,spotify:track:2pfio0uHpT4USTPBNeTIWo,https://api.spotify.com/v1/tracks/2pfio0uHpT4USTPBNeTIWo,https://api.spotify.com/v1/audio-analysis/2pfio0uHpT4USTPBNeTIWo,151295,4,193,,Berlin lebt wie nie zuvor,,,,140,Capital Bra,5447434,https://open.spotify.com/track/2pfio0uHpT4USTPBNeTIWo,0,0,0,0,0,0,0,0
217,2pfio0uHpT4USTPBNeTIWo,Berlin lebt wie nie zuvor,Capital Bra,4WZGDpNwrC0vNQyl9QzF7d,2814424,['german hip hop'],87,0.654,0.782,1,-2.88,1,0.244,0.198,0.0,0.347,0.635,179.701,0.782,2pfio0uHpT4USTPBNeTIWo,spotify:track:2pfio0uHpT4USTPBNeTIWo,https://api.spotify.com/v1/tracks/2pfio0uHpT4USTPBNeTIWo,https://api.spotify.com/v1/audio-analysis/2pfio0uHpT4USTPBNeTIWo,151295,4,193,,Berlin lebt wie nie zuvor,,,,140,Capital Bra,5447434,https://open.spotify.com/track/2pfio0uHpT4USTPBNeTIWo,0,0,0,0,0,0,0,0
218,5WrEilrRI5cIW0DxMvQYPZ,Jopping,SuperM,5BHFSMEjfLVx1JwRWjAOsE,298797,['k-pop'],70,0.74,0.835,10,-3.425,0,0.0839,0.0139,0.0,0.857,0.535,123.024,0.835,5WrEilrRI5cIW0DxMvQYPZ,spotify:track:5WrEilrRI5cIW0DxMvQYPZ,https://api.spotify.com/v1/tracks/5WrEilrRI5cIW0DxMvQYPZ,https://api.spotify.com/v1/audio-analysis/5WrEilrRI5cIW0DxMvQYPZ,251293,4,194,,Jopping,,,,143,SuperM,5421847,https://open.spotify.com/track/5WrEilrRI5cIW0DxMvQYPZ,0,0,0,0,0,0,0,0
