,Track_ID,Track_Name,Artist_Name,Artist_ID,Artist_followers,Artist_genres,Artist_popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
123,6mAN61JH0dzyZpWslS11jy,Fantasias,Rauw Alejandro,1mcTU81TzQhprhouKaTkpq,356202,"['latin', 'reggaeton']",88,0.879,0.703,1,-4.219,1,0.0701,0.143,0.0,0.0569,0.788,94.004,0.703,6mAN61JH0dzyZpWslS11jy,spotify:track:6mAN61JH0dzyZpWslS11jy,https://api.spotify.com/v1/tracks/6mAN61JH0dzyZpWslS11jy,https://api.spotify.com/v1/audio-analysis/6mAN61JH0dzyZpWslS11jy,199711,4
124,1CCDIow4pPYyJYzhtTUYz2,RAW SHIT (feat. Migos),DaBaby,4r63FhuTkUYltbVAg5TQnk,1371237,"['nc hip hop', 'pop rap', 'rap']",93,0.874,0.714,5,-4.946,1,0.233,0.0273,0.0,0.356,0.85,130.046,0.714,1CCDIow4pPYyJYzhtTUYz2,spotify:track:1CCDIow4pPYyJYzhtTUYz2,https://api.spotify.com/v1/tracks/1CCDIow4pPYyJYzhtTUYz2,https://api.spotify.com/v1/audio-analysis/1CCDIow4pPYyJYzhtTUYz2,216678,4
125,6wyr4ReB05D9sJB1Rsmcqo,Chicken Noodle Soup (feat. Becky G),j-hope,0b1sIQumIAsNbqAoIClSpy,2370770,"['k-hop', 'k-pop']",70,0.826,0.817,2,-4.081,1,0.0921,0.00502,1.09e-05,0.294,0.168,97.053,0.817,6wyr4ReB05D9sJB1Rsmcqo,spotify:track:6wyr4ReB05D9sJB1Rsmcqo,https://api.spotify.com/v1/tracks/6wyr4ReB05D9sJB1Rsmcqo,https://api.spotify.com/v1/audio-analysis/6wyr4ReB05D9sJB1Rsmcqo,235497,4
126,2FvD20Z8aoWIePi7PoN8sG,TOES (feat. Lil Baby & Moneybagg Yo),DaBaby,4r63FhuTkUYltbVAg5TQnk,1371237,"['nc hip hop', 'pop rap', 'rap']",93,0.816,0.582,8,-4.141,1,0.341,0.0794,5.84e-06,0.0916,0.542,160.004,0.582,2FvD20Z8aoWIePi7PoN8sG,spotify:track:2FvD20Z8aoWIePi7PoN8sG,https://api.spotify.com/v1/tracks/2FvD20Z8aoWIePi7PoN8sG,https://api.spotify.com/v1/audio-analysis/2FvD20Z8aoWIePi7PoN8sG,136366,4
127,5aUSEPNd3m5xliFK4pn5mU,Good Thing (with Kehlani),Zedd,2qxJFvFYMEDqd7ui6kSAcq,4891667,"['complextro', 'dance pop', 'edm', 'electro house', 'german techno', 'pop', 'post-teen pop', 'tropical house']",86,0.693,0.564,1,-3.857,0,0.0378,0.399,0.0,0.0409,0.574,185.913,0.564,5aUSEPNd3m5xliFK4pn5mU,spotify:track:5aUSEPNd3m5xliFK4pn5mU,https://api.spotify.com/v1/tracks/5aUSEPNd3m5xliFK4pn5mU,https://api.spotify.com/v1/audio-analysis/5aUSEPNd3m5xliFK4pn5mU,210901,3
128,0c7K73roy6RW4ebDkf4yGh,VALENTINO,24kGoldn,6fWVd57NKTalqvmjRd2t8Z,34940,['cali rap'],76,0.745,0.718,9,-4.853,0,0.183,0.197,0.0,0.134,0.539,151.097,0.718,0c7K73roy6RW4ebDkf4yGh,spotify:track:0c7K73roy6RW4ebDkf4yGh,https://api.spotify.com/v1/tracks/0c7K73roy6RW4ebDkf4yGh,https://api.spotify.com/v1/audio-analysis/0c7K73roy6RW4ebDkf4yGh,179133,4
129,7lnQCEtaDJeMZN75siSxLc,Fabergé,RIN,18ISxWwWjV6rPLoVCXf1dz,393669,"['german cloud rap', 'german hip hop']",78,0.721,0.647,11,-7.039,1,0.189,0.0513,0.0026,0.2,0.56,164.011,0.647,7lnQCEtaDJeMZN75siSxLc,spotify:track:7lnQCEtaDJeMZN75siSxLc,https://api.spotify.com/v1/tracks/7lnQCEtaDJeMZN75siSxLc,https://api.spotify.com/v1/audio-analysis/7lnQCEtaDJeMZN75siSxLc,177093,4
130,1iQDltZqI7BXnHrFy4Qo1k,Trampoline (with ZAYN),SHAED,3KwmxIhSe9UTSEF37kwngR,72812,"['electropop', 'pop']",81,0.619,0.459,7,-5.782,0,0.0334,0.56,0.0,0.137,0.498,126.803,0.459,1iQDltZqI7BXnHrFy4Qo1k,spotify:track:1iQDltZqI7BXnHrFy4Qo1k,https://api.spotify.com/v1/tracks/1iQDltZqI7BXnHrFy4Qo1k,https://api.spotify.com/v1/audio-analysis/1iQDltZqI7BXnHrFy4Qo1k,184280,4
131,7iHHxY2NLlJRAmlAmC4ahQ,Stuck In A Dream (feat. Gunna),Lil Mosey,5zctI4wO9XSKS8XwcnqEHk,1222427,"['melodic rap', 'pop rap', 'rap', 'rap conscient', 'trap', 'vapor trap']",85,0.748,0.648,10,-6.445,0,0.0816,0.481,0.0,0.126,0.726,139.952,0.648,7iHHxY2NLlJRAmlAmC4ahQ,spotify:track:7iHHxY2NLlJRAmlAmC4ahQ,https://api.spotify.com/v1/tracks/7iHHxY2NLlJRAmlAmC4ahQ,https://api.spotify.com/v1/audio-analysis/7iHHxY2NLlJRAmlAmC4ahQ,123560,4
132,2b8fOow8UzyDFAE27YhOZM,Memories,Maroon 5,04gDigrS5kc9YWfZHwBETP,21028233,"['pop', 'pop rock']",93,0.764,0.32,11,-7.209,1,0.0546,0.837,0.0,0.0822,0.575,91.019,0.32,2b8fOow8UzyDFAE27YhOZM,spotify:track:2b8fOow8UzyDFAE27YhOZM,https://api.spotify.com/v1/tracks/2b8fOow8UzyDFAE27YhOZM,https://api.spotify.com/v1/audio-analysis/2b8fOow8UzyDFAE27YhOZM,189486,4
133,5dAbSH2xc7CwFHHs649Vx6,"Beethoven: Elegy on the Death of a Poodle, WoO 110",Ludwig van Beethoven,2wOqMjp9TyABvtHdOSOTUS,2950642,"['classical', 'classical era', 'early romantic era']",77,0.31,0.0602,5,-24.426,0,0.045,0.986,2.21e-06,0.088,0.185,109.376,0.0602,5dAbSH2xc7CwFHHs649Vx6,spotify:track:5dAbSH2xc7CwFHHs649Vx6,https://api.spotify.com/v1/tracks/5dAbSH2xc7CwFHHs649Vx6,https://api.spotify.com/v1/audio-analysis/5dAbSH2xc7CwFHHs649Vx6,254147,1
134,4bJygwUKrRgq1stlNXcgMg,All The Things She Said,t.A.T.u.,2Q3eZMfDQgT8MhPowKFXYO,365703,"['dance pop', 'girl group']",62,0.603,0.834,5,-5.766,0,0.0417,0.0411,0.00609,0.105,0.376,89.956,0.834,4bJygwUKrRgq1stlNXcgMg,spotify:track:4bJygwUKrRgq1stlNXcgMg,https://api.spotify.com/v1/tracks/4bJygwUKrRgq1stlNXcgMg,https://api.spotify.com/v1/audio-analysis/4bJygwUKrRgq1stlNXcgMg,214440,4
135,77KMttn3Lic7ZQKDlPqp8v,INTRO,DaBaby,4r63FhuTkUYltbVAg5TQnk,1371237,"['nc hip hop', 'pop rap', 'rap']",93,0.862,0.685,0,-7.699,0,0.242,0.0342,0.0,0.204,0.672,100.024,0.685,77KMttn3Lic7ZQKDlPqp8v,spotify:track:77KMttn3Lic7ZQKDlPqp8v,https://api.spotify.com/v1/tracks/77KMttn3Lic7ZQKDlPqp8v,https://api.spotify.com/v1/audio-analysis/77KMttn3Lic7ZQKDlPqp8v,172800,4
136,72FTwwTOazhuJ1titOxq65,Ronin,Sturgill Simpson,3vDpQbGnzRbRVirXlfQagB,333623,"['alternative americana', 'nashville singer-songwriter', 'new americana', 'outlaw country', 'roots rock']",69,0.564,0.731,1,-8.741,1,0.0591,0.000181,0.73,0.391,0.557,120.007,0.731,72FTwwTOazhuJ1titOxq65,spotify:track:72FTwwTOazhuJ1titOxq65,https://api.spotify.com/v1/tracks/72FTwwTOazhuJ1titOxq65,https://api.spotify.com/v1/audio-analysis/72FTwwTOazhuJ1titOxq65,228027,4
137,1hrHUEYoVBC1hNCXkX7tIA,Summer Cem (feat. Luciano),Summer Cem,3drqpTL4sQOckmAfF9i1wg,777139,['german hip hop'],82,0.874,0.589,2,-6.871,1,0.079,0.179,8.49e-05,0.113,0.454,135.025,0.589,1hrHUEYoVBC1hNCXkX7tIA,spotify:track:1hrHUEYoVBC1hNCXkX7tIA,https://api.spotify.com/v1/tracks/1hrHUEYoVBC1hNCXkX7tIA,https://api.spotify.com/v1/audio-analysis/1hrHUEYoVBC1hNCXkX7tIA,160547,4
138,0y675KDleCZEudjoeL1sQQ,Feelings,Lauv,5JZ7CnR6gTvEMKX4g70Amv,1959296,['pop'],90,0.694,0.466,9,-6.758,1,0.0384,0.0934,0.0,0.098,0.246,103.018,0.466,0y675KDleCZEudjoeL1sQQ,spotify:track:0y675KDleCZEudjoeL1sQQ,https://api.spotify.com/v1/tracks/0y675KDleCZEudjoeL1sQQ,https://api.spotify.com/v1/audio-analysis/0y675KDleCZEudjoeL1sQQ,189613,4
139,1KdwnsWOvhM53vezy5ROuf,No Te Debí Besar,C. Tangana,5TYxZTjIPqKM8K8NuP9woO,785026,['trap espanol'],79,0.672,0.684,9,-5.682,0,0.316,0.125,0.0261,0.183,0.62,75.233,0.684,1KdwnsWOvhM53vezy5ROuf,spotify:track:1KdwnsWOvhM53vezy5ROuf,https://api.spotify.com/v1/tracks/1KdwnsWOvhM53vezy5ROuf,https://api.spotify.com/v1/audio-analysis/1KdwnsWOvhM53vezy5ROuf,182816,3
140,0u7aRGM7YmvtsmG5NSrNsO,Feel Special,TWICE,7n2Ycct7Beij7Dj7meI4X0,4256972,"['k-pop', 'k-pop girl group']",83,0.709,0.959,1,-1.339,1,0.0603,0.0296,0.00188,0.107,0.644,128.983,0.959,0u7aRGM7YmvtsmG5NSrNsO,spotify:track:0u7aRGM7YmvtsmG5NSrNsO,https://api.spotify.com/v1/tracks/0u7aRGM7YmvtsmG5NSrNsO,https://api.spotify.com/v1/audio-analysis/0u7aRGM7YmvtsmG5NSrNsO,206868,4
141,7Cuk8jsPPoNYQWXK9XRFvG,September,"Earth, Wind & Fire",4QQgXkCYTt3BlENzhyNETg,2067923,"['disco', 'funk', 'jazz funk', 'motown', 'quiet storm', 'soul']",77,0.694,0.831,9,-7.288,1,0.0301,0.165,0.000892,0.25,0.98,125.901,0.831,7Cuk8jsPPoNYQWXK9XRFvG,spotify:track:7Cuk8jsPPoNYQWXK9XRFvG,https://api.spotify.com/v1/tracks/7Cuk8jsPPoNYQWXK9XRFvG,https://api.spotify.com/v1/audio-analysis/7Cuk8jsPPoNYQWXK9XRFvG,215080,4
142,0rKtyWc8bvkriBthvHKY8d,SLOW DANCING IN THE DARK,Joji,3MZsBdqDrRTJihTHQrO6Dq,1912482,"['alternative r&b', 'pop', 'viral pop']",85,0.515,0.479,3,-7.458,1,0.0261,0.544,0.00598,0.191,0.284,88.964,0.479,0rKtyWc8bvkriBthvHKY8d,spotify:track:0rKtyWc8bvkriBthvHKY8d,https://api.spotify.com/v1/tracks/0rKtyWc8bvkriBthvHKY8d,https://api.spotify.com/v1/audio-analysis/0rKtyWc8bvkriBthvHKY8d,209274,4
143,0rFQ5cKYJ9WtHSKp9sxVYt,Heartless (feat. Morgan Wallen),Diplo,5fMUXHkw8R8eOP2RNVYEZX,2134259,"['bmore', 'edm', 'moombahton', 'ninja', 'pop', 'pop rap']",90,0.764,0.555,11,-6.414,1,0.0604,0.275,0.0,0.0824,0.255,111.004,0.555,0rFQ5cKYJ9WtHSKp9sxVYt,spotify:track:0rFQ5cKYJ9WtHSKp9sxVYt,https://api.spotify.com/v1/tracks/0rFQ5cKYJ9WtHSKp9sxVYt,https://api.spotify.com/v1/audio-analysis/0rFQ5cKYJ9WtHSKp9sxVYt,169227,4
144,6zegtH6XXd2PDPLvy1Y0n2,Don’t Call Me Angel (Charlie’s Angels) (with Miley Cyrus & Lana Del Rey),Ariana Grande,66CXWjxzNUsdJxJ2JdwvnR,38897364,"['dance pop', 'pop', 'post-teen pop']",96,0.644,0.755,1,-5.325,1,0.0448,0.00237,7.64e-06,0.0859,0.334,102.861,0.755,6zegtH6XXd2PDPLvy1Y0n2,spotify:track:6zegtH6XXd2PDPLvy1Y0n2,https://api.spotify.com/v1/tracks/6zegtH6XXd2PDPLvy1Y0n2,https://api.spotify.com/v1/audio-analysis/6zegtH6XXd2PDPLvy1Y0n2,190067,4
145,6V9fHiv84WlVTg7CSnIVY2,Graveyard,Halsey,26VFTg2z8YR0cCuwLzESi2,8469385,"['dance pop', 'electropop', 'etherpop', 'indie poptimism', 'pop', 'post-teen pop']",91,0.667,0.583,11,-5.127,0,0.0747,0.231,4.48e-05,0.181,0.187,92.043,0.583,6V9fHiv84WlVTg7CSnIVY2,spotify:track:6V9fHiv84WlVTg7CSnIVY2,https://api.spotify.com/v1/tracks/6V9fHiv84WlVTg7CSnIVY2,https://api.spotify.com/v1/audio-analysis/6V9fHiv84WlVTg7CSnIVY2,181806,4
146,1c0hsvHLELX6y8qymnpLKL,Soltera - Remix,Lunay,47MpMsUfWtgyIIBEFOr4FE,1090195,"['latin', 'reggaeton flow']",88,0.795,0.783,5,-4.271,1,0.0432,0.361,0.0,0.437,0.8,92.016,0.783,1c0hsvHLELX6y8qymnpLKL,spotify:track:1c0hsvHLELX6y8qymnpLKL,https://api.spotify.com/v1/tracks/1c0hsvHLELX6y8qymnpLKL,https://api.spotify.com/v1/audio-analysis/1c0hsvHLELX6y8qymnpLKL,266087,4
147,5r7WvQtyPfy1xch5zMgGRp,Behind Barz - Bonus,Drake,3TVXtAsR1Inumwj472S9r4,42543081,"['canadian hip hop', 'canadian pop', 'hip hop', 'pop rap', 'rap', 'toronto rap']",98,0.854,0.554,8,-4.684,1,0.172,0.769,1.84e-06,0.0749,0.272,142.069,0.554,5r7WvQtyPfy1xch5zMgGRp,spotify:track:5r7WvQtyPfy1xch5zMgGRp,https://api.spotify.com/v1/tracks/5r7WvQtyPfy1xch5zMgGRp,https://api.spotify.com/v1/audio-analysis/5r7WvQtyPfy1xch5zMgGRp,163121,4
148,4sWuPniHClkInYAnzXAYUF,Camelot,NLE Choppa,0ErzCpIMyLcjPiwT4elrtZ,567673,['memphis hip hop'],84,0.787,0.713,7,-5.252,1,0.401,0.0849,0.0,0.717,0.762,175.041,0.713,4sWuPniHClkInYAnzXAYUF,spotify:track:4sWuPniHClkInYAnzXAYUF,https://api.spotify.com/v1/tracks/4sWuPniHClkInYAnzXAYUF,https://api.spotify.com/v1/audio-analysis/4sWuPniHClkInYAnzXAYUF,148759,4
149,1RKZvaLj3UPhGjZkaIrFm7,Que Calor (feat. J Balvin & El Alfa),Major Lazer,738wLrAtLtCtFOLvQBXOXp,5806998,"['dance pop', 'edm', 'electro house', 'moombahton', 'pop']",86,0.795,0.885,8,-4.13,1,0.0713,0.0375,0.00638,0.292,0.46,126.037,0.885,1RKZvaLj3UPhGjZkaIrFm7,spotify:track:1RKZvaLj3UPhGjZkaIrFm7,https://api.spotify.com/v1/tracks/1RKZvaLj3UPhGjZkaIrFm7,https://api.spotify.com/v1/audio-analysis/1RKZvaLj3UPhGjZkaIrFm7,169998,4
150,4SDgTLDYrJ2UrHbkRkg7MD,Panini - DaBaby Remix,Lil Nas X,7jVv8c5Fj3E9VhNjxT4snq,1813504,"['country rap', 'lgbtq+ hip hop', 'pop rap']",87,0.717,0.598,5,-5.613,0,0.0809,0.22,0.0,0.122,0.496,153.905,0.598,4SDgTLDYrJ2UrHbkRkg7MD,spotify:track:4SDgTLDYrJ2UrHbkRkg7MD,https://api.spotify.com/v1/tracks/4SDgTLDYrJ2UrHbkRkg7MD,https://api.spotify.com/v1/audio-analysis/4SDgTLDYrJ2UrHbkRkg7MD,151040,4
151,1AGjF8pckOxTGeb5zubyqH,Genick,Loredana,2Im8m4STDBosjfmb5hmP80,480320,['kosovan pop'],77,0.921,0.58,9,-6.996,0,0.082,0.328,0.0,0.101,0.597,104.982,0.58,1AGjF8pckOxTGeb5zubyqH,spotify:track:1AGjF8pckOxTGeb5zubyqH,https://api.spotify.com/v1/tracks/1AGjF8pckOxTGeb5zubyqH,https://api.spotify.com/v1/audio-analysis/1AGjF8pckOxTGeb5zubyqH,205234,4
152,2xE16muNCmhZwSOv3i1d1H,Mood Swings,A Boogie Wit da Hoodie,31W5EY0aAly4Qieq6OFu6I,3698466,"['melodic rap', 'pop rap', 'rap', 'trap']",91,0.943,0.664,4,-5.952,0,0.106,0.235,5.84e-06,0.112,0.93,120.051,0.664,2xE16muNCmhZwSOv3i1d1H,spotify:track:2xE16muNCmhZwSOv3i1d1H,https://api.spotify.com/v1/tracks/2xE16muNCmhZwSOv3i1d1H,https://api.spotify.com/v1/audio-analysis/2xE16muNCmhZwSOv3i1d1H,156893,4
153,1ndyl3wJCFs872XZ3ztPk6,"DJ No Pare (feat. Zion, Dalex, Lenny Tavárez) - Remix",Justin Quiles,14zUHaJZo1mnYtn6IBRaRP,1390752,"['latin', 'reggaeton']",90,0.743,0.709,3,-3.922,0,0.0879,0.0451,5.18e-06,0.0809,0.831,170.001,0.709,1ndyl3wJCFs872XZ3ztPk6,spotify:track:1ndyl3wJCFs872XZ3ztPk6,https://api.spotify.com/v1/tracks/1ndyl3wJCFs872XZ3ztPk6,https://api.spotify.com/v1/audio-analysis/1ndyl3wJCFs872XZ3ztPk6,258600,4
154,4ZLzoOkj0MPWrTLvooIuaa,Get You The Moon (feat. Snøw),Kina,4qIVPF0s71ZYW3qzhu5GkF,213522,['pop'],80,0.498,0.235,1,-16.541,0,0.188,0.72,0.0,0.144,0.0895,118.917,0.235,4ZLzoOkj0MPWrTLvooIuaa,spotify:track:4ZLzoOkj0MPWrTLvooIuaa,https://api.spotify.com/v1/tracks/4ZLzoOkj0MPWrTLvooIuaa,https://api.spotify.com/v1/audio-analysis/4ZLzoOkj0MPWrTLvooIuaa,179080,4
155,0s5DNDV6LAKn2u2Ufa3VjQ,Desconocidos,Mau y Ricky,2wkoKEfS6dXwThbyTnZWFU,1430810,"['latin', 'latin pop', 'reggaeton']",83,0.709,0.771,7,-4.598,1,0.166,0.146,3.29e-06,0.249,0.709,174.006,0.771,0s5DNDV6LAKn2u2Ufa3VjQ,spotify:track:0s5DNDV6LAKn2u2Ufa3VjQ,https://api.spotify.com/v1/tracks/0s5DNDV6LAKn2u2Ufa3VjQ,https://api.spotify.com/v1/audio-analysis/0s5DNDV6LAKn2u2Ufa3VjQ,204453,4
156,21jGcNKet2qwijlDFuPiPb,Circles,Post Malone,246dkjvS1zLTtiykXe5h60,19826966,"['dfw rap', 'melodic rap', 'rap']",100,0.695,0.762,0,-3.497,1,0.0395,0.192,0.00244,0.0863,0.553,120.042,0.762,21jGcNKet2qwijlDFuPiPb,spotify:track:21jGcNKet2qwijlDFuPiPb,https://api.spotify.com/v1/tracks/21jGcNKet2qwijlDFuPiPb,https://api.spotify.com/v1/audio-analysis/21jGcNKet2qwijlDFuPiPb,215280,4
157,3RIgHHpnFKj5Rni1shokDj,Norman fucking Rockwell,Lana Del Rey,00FQb4jTyendYWaN8pK0wa,9418027,"['art pop', 'pop']",89,0.218,0.215,5,-12.49,1,0.0368,0.967,0.0847,0.0948,0.138,76.74,0.215,3RIgHHpnFKj5Rni1shokDj,spotify:track:3RIgHHpnFKj5Rni1shokDj,https://api.spotify.com/v1/tracks/3RIgHHpnFKj5Rni1shokDj,https://api.spotify.com/v1/audio-analysis/3RIgHHpnFKj5Rni1shokDj,248934,1
158,643PW82aBMUa1FiWi5VQY7,Babushka Boi,A$AP Rocky,13ubrt8QOOCPljQ2FL1Kca,6180940,"['east coast hip hop', 'hip hop', 'pop rap', 'rap', 'trap']",88,0.897,0.743,10,-5.446,0,0.222,0.304,4.44e-05,0.137,0.905,134.979,0.743,643PW82aBMUa1FiWi5VQY7,spotify:track:643PW82aBMUa1FiWi5VQY7,https://api.spotify.com/v1/tracks/643PW82aBMUa1FiWi5VQY7,https://api.spotify.com/v1/audio-analysis/643PW82aBMUa1FiWi5VQY7,187105,4
159,0Oqc0kKFsQ6MhFOLBNZIGX,Doin' Time,Lana Del Rey,00FQb4jTyendYWaN8pK0wa,9418027,"['art pop', 'pop']",89,0.649,0.538,7,-11.196,0,0.0519,0.372,0.00632,0.0951,0.496,144.979,0.538,0Oqc0kKFsQ6MhFOLBNZIGX,spotify:track:0Oqc0kKFsQ6MhFOLBNZIGX,https://api.spotify.com/v1/tracks/0Oqc0kKFsQ6MhFOLBNZIGX,https://api.spotify.com/v1/audio-analysis/0Oqc0kKFsQ6MhFOLBNZIGX,202193,4
160,6cjSh516BbrNUs213jDAGm,Graduation (with Juice WRLD),benny blanco,5CiGnKThu5ctn9pBxv7DGa,419032,"['dance pop', 'pop', 'pop rap', 'tropical house']",81,0.731,0.65,0,-5.286,1,0.271,0.107,0.0,0.124,0.605,154.968,0.65,6cjSh516BbrNUs213jDAGm,spotify:track:6cjSh516BbrNUs213jDAGm,https://api.spotify.com/v1/tracks/6cjSh516BbrNUs213jDAGm,https://api.spotify.com/v1/audio-analysis/6cjSh516BbrNUs213jDAGm,177847,4
161,6eSU1exzDvBEXmBRxspeh5,Shots,Lil Tecca,4Ga1P7PMIsmqEZqhYZQgDo,1175953,['melodic rap'],89,0.829,0.582,7,-5.721,0,0.0415,0.525,0.0,0.0759,0.51,108.028,0.582,6eSU1exzDvBEXmBRxspeh5,spotify:track:6eSU1exzDvBEXmBRxspeh5,https://api.spotify.com/v1/tracks/6eSU1exzDvBEXmBRxspeh5,https://api.spotify.com/v1/audio-analysis/6eSU1exzDvBEXmBRxspeh5,109373,4
162,6gBFPUFcJLzWGx4lenP6h2,goosebumps,Travis Scott,0Y5tJX1MQlPlqiwlOH1tJY,7191718,"['pop rap', 'rap']",97,0.841,0.728,7,-3.37,1,0.0484,0.0847,0.0,0.149,0.43,130.049,0.728,6gBFPUFcJLzWGx4lenP6h2,spotify:track:6gBFPUFcJLzWGx4lenP6h2,https://api.spotify.com/v1/tracks/6gBFPUFcJLzWGx4lenP6h2,https://api.spotify.com/v1/audio-analysis/6gBFPUFcJLzWGx4lenP6h2,243837,4
163,2mdEsXPu8ZmkHRRtAdC09e,Cinnamon Girl,Lana Del Rey,00FQb4jTyendYWaN8pK0wa,9418027,"['art pop', 'pop']",89,0.292,0.334,6,-10.679,0,0.0378,0.839,0.345,0.151,0.148,67.836,0.334,2mdEsXPu8ZmkHRRtAdC09e,spotify:track:2mdEsXPu8ZmkHRRtAdC09e,https://api.spotify.com/v1/tracks/2mdEsXPu8ZmkHRRtAdC09e,https://api.spotify.com/v1/audio-analysis/2mdEsXPu8ZmkHRRtAdC09e,300683,4
164,6OG05bPAwUuV3OMvy2Vy1P,Mariners Apartment Complex,Lana Del Rey,00FQb4jTyendYWaN8pK0wa,9418027,"['art pop', 'pop']",89,0.545,0.26,9,-12.668,1,0.0289,0.788,0.00099,0.105,0.185,75.962,0.26,6OG05bPAwUuV3OMvy2Vy1P,spotify:track:6OG05bPAwUuV3OMvy2Vy1P,https://api.spotify.com/v1/tracks/6OG05bPAwUuV3OMvy2Vy1P,https://api.spotify.com/v1/audio-analysis/6OG05bPAwUuV3OMvy2Vy1P,247150,4
165,2B9wgj9XzbJZLty03PRbVo,Bezerk (feat. A$AP Ferg & Hit-Boy),Big Sean,0c173mlxpT3dSFRgMO8XPh,6804213,"['detroit hip hop', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']",86,0.684,0.687,2,-4.673,1,0.2,0.0164,0.0,0.253,0.265,184.026,0.687,2B9wgj9XzbJZLty03PRbVo,spotify:track:2B9wgj9XzbJZLty03PRbVo,https://api.spotify.com/v1/tracks/2B9wgj9XzbJZLty03PRbVo,https://api.spotify.com/v1/audio-analysis/2B9wgj9XzbJZLty03PRbVo,151067,4
166,4E6cwWJWZw2zWf7VFbH7wf,Love Song,Sara Bareilles,2Sqr0DXoaYABbjBo9HaMkM,1302444,"['acoustic pop', 'lilith', 'neo mellow', 'pop', 'pop rock']",75,0.583,0.786,2,-3.142,0,0.0301,0.0208,0.0,0.188,0.573,123.052,0.786,4E6cwWJWZw2zWf7VFbH7wf,spotify:track:4E6cwWJWZw2zWf7VFbH7wf,https://api.spotify.com/v1/tracks/4E6cwWJWZw2zWf7VFbH7wf,https://api.spotify.com/v1/audio-analysis/4E6cwWJWZw2zWf7VFbH7wf,258827,4
167,3Z6gIq0qPBEpvL2pJRczFD,Up In Smoke,Jason Aldean,3FfvYsEGaIb52QPXhg4DcH,3449480,"['contemporary country', 'country', 'country road']",81,0.485,0.881,8,-4.245,0,0.0483,0.00205,0.00162,0.279,0.683,164.048,0.881,3Z6gIq0qPBEpvL2pJRczFD,spotify:track:3Z6gIq0qPBEpvL2pJRczFD,https://api.spotify.com/v1/tracks/3Z6gIq0qPBEpvL2pJRczFD,https://api.spotify.com/v1/audio-analysis/3Z6gIq0qPBEpvL2pJRczFD,185440,4
168,3hwQhakFwm9soLEBnSDH17,Venice Bitch,Lana Del Rey,00FQb4jTyendYWaN8pK0wa,9418027,"['art pop', 'pop']",89,0.404,0.298,9,-12.986,0,0.0304,0.912,0.228,0.0996,0.315,78.815,0.298,3hwQhakFwm9soLEBnSDH17,spotify:track:3hwQhakFwm9soLEBnSDH17,https://api.spotify.com/v1/tracks/3hwQhakFwm9soLEBnSDH17,https://api.spotify.com/v1/audio-analysis/3hwQhakFwm9soLEBnSDH17,577199,4
169,684EjRHwNsZQ9hCQxL4NYL,"El Favor (with Nicky Jam & Sech, feat. Farruko, Zion & Lunay)",Dimelo Flow,3fZk3Gm5dN5v5yfYMQ04Bx,51289,"['reggaeton flow', 'trap latino']",80,0.747,0.647,9,-3.234,1,0.0737,0.113,0.0,0.112,0.478,87.988,0.647,684EjRHwNsZQ9hCQxL4NYL,spotify:track:684EjRHwNsZQ9hCQxL4NYL,https://api.spotify.com/v1/tracks/684EjRHwNsZQ9hCQxL4NYL,https://api.spotify.com/v1/audio-analysis/684EjRHwNsZQ9hCQxL4NYL,233113,4
170,3swc6WTsr7rl9DqQKQA55C,Psycho (feat. Ty Dolla $ign),Post Malone,246dkjvS1zLTtiykXe5h60,19826966,"['dfw rap', 'melodic rap', 'rap']",100,0.75,0.56,8,-8.094,1,0.105,0.546,0.0,0.111,0.459,140.06,0.56,3swc6WTsr7rl9DqQKQA55C,spotify:track:3swc6WTsr7rl9DqQKQA55C,https://api.spotify.com/v1/tracks/3swc6WTsr7rl9DqQKQA55C,https://api.spotify.com/v1/audio-analysis/3swc6WTsr7rl9DqQKQA55C,221440,4
171,0RLLvYBopDwooCyvnTwgYu,F.N,Lil Tjay,6jGMq4yGs7aQzuGsMgVgZR,665517,"['melodic rap', 'nyc rap']",86,0.567,0.515,6,-10.265,0,0.247,0.354,0.0,0.078,0.321,120.1,0.515,0RLLvYBopDwooCyvnTwgYu,spotify:track:0RLLvYBopDwooCyvnTwgYu,https://api.spotify.com/v1/tracks/0RLLvYBopDwooCyvnTwgYu,https://api.spotify.com/v1/audio-analysis/0RLLvYBopDwooCyvnTwgYu,224000,1
172,2pXpURmn6zC5ZYDMms6fwa,It's Beginning to Look a Lot Like Christmas,Perry Como,5v8jlSmAQfrkTjAlpUfWtu,202238,"['adult standards', 'brill building pop', 'easy listening', 'vocal jazz']",73,0.725,0.276,7,-12.25,1,0.0599,0.76,0.0,0.116,0.717,112.89,0.276,2pXpURmn6zC5ZYDMms6fwa,spotify:track:2pXpURmn6zC5ZYDMms6fwa,https://api.spotify.com/v1/tracks/2pXpURmn6zC5ZYDMms6fwa,https://api.spotify.com/v1/audio-analysis/2pXpURmn6zC5ZYDMms6fwa,155933,4
